Gender,Age,Debt,Married,BankCustomer,Job,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
1,29.25,14.79,1,1,2,White,5.04,0,1,5,1,ByBirth,-1,0,Approved
1,42.0,9.79,1,1,13,Black,7.96,0,1,8,0,ByBirth,0,0,Approved
1,49.5,7.585,1,1,1,Asian,7.585,0,1,15,1,ByBirth,0,5000,Approved
0,36.75,5.125,1,1,3,White,5.0,0,0,0,1,ByBirth,0,4000,Approved
0,22.58,10.75,1,1,9,White,0.415,0,1,5,1,ByBirth,0,560,Approved
1,27.83,1.5,1,1,7,White,2.0,0,1,11,1,ByBirth,-1,35,Approved
1,27.25,1.585,1,1,8,Black,1.835,0,1,12,1,ByBirth,-1,713,Approved
0,23.0,11.75,1,1,13,Black,0.5,0,1,2,1,ByBirth,-1,551,Approved
1,27.75,0.585,0,0,8,White,0.25,0,1,2,0,ByBirth,-1,500,Approved
1,54.58,9.415,1,1,6,Latino,14.415,0,1,11,1,ByBirth,-1,300,Approved
1,34.17,9.17,1,1,4,White,4.5,0,1,12,1,ByBirth,0,221,Approved
1,28.92,15.0,1,1,4,Black,5.335,0,1,11,0,ByBirth,0,2283,Approved
1,29.67,1.415,1,1,7,Black,0.75,0,1,1,0,ByBirth,-1,100,Approved
1,39.58,13.915,1,1,7,White,8.625,0,1,6,1,ByBirth,-1,0,Approved
1,56.42,28.0,0,0,4,White,28.5,0,1,40,0,ByBirth,0,15,Approved
1,54.33,6.75,1,1,4,Black,2.625,0,1,11,1,ByBirth,0,284,Approved
0,41.0,2.04,0,0,9,Black,0.125,0,1,23,1,ByBirth,-1,1236,Approved
1,31.92,4.46,1,1,8,Black,6.04,0,1,3,0,ByBirth,-1,300,Approved
1,41.5,1.54,1,1,1,Asian,3.5,1,0,0,0,ByBirth,-1,0,Approved
1,23.92,0.665,1,1,4,White,0.165,1,0,0,0,ByBirth,100,0,Approved
0,25.75,0.5,1,1,4,Black,0.875,0,0,0,1,ByBirth,-1,0,Approved
1,26.0,1.0,1,1,9,White,1.75,0,0,0,1,ByBirth,-1,0,Approved
1,37.42,2.04,1,1,7,White,0.04,0,0,0,1,ByBirth,-1,5000,Approved
1,34.92,2.5,1,1,7,White,0.0,0,0,0,1,ByBirth,-1,200,Approved
1,34.25,3.0,1,1,8,Black,7.415,0,0,0,1,ByBirth,0,0,Approved
1,23.33,11.625,0,0,7,White,0.835,0,0,0,1,ByBirth,160,300,Approved
1,23.17,0.0,1,1,8,White,0.085,0,0,0,0,ByBirth,0,0,Approved
1,44.33,0.5,1,1,1,Black,5.0,0,0,0,1,ByBirth,-1,0,Approved
1,35.17,4.5,1,1,13,Black,5.75,1,0,0,1,ByOtherMeans,-1,0,Approved
1,43.25,3.0,1,1,9,Black,6.0,0,1,11,0,ByBirth,80,0,Approved
1,56.75,12.25,1,1,0,White,1.25,0,1,4,1,ByBirth,200,0,Approved
1,31.67,16.165,1,1,10,White,3.0,0,1,9,0,ByBirth,-1,730,Approved
0,23.42,0.79,0,0,9,White,1.5,0,1,2,1,ByBirth,80,400,Approved
0,20.42,0.835,1,1,9,White,1.585,0,1,1,0,ByBirth,0,0,Approved
1,26.67,4.25,1,1,8,White,4.29,0,1,1,1,ByBirth,120,0,Approved
1,34.17,1.54,1,1,8,White,1.54,0,1,1,1,ByBirth,-1,5000,Approved
0,36.0,1.0,1,1,4,White,2.0,0,1,11,0,ByBirth,0,456,Approved
1,25.5,0.375,1,1,0,White,0.25,0,1,3,0,ByBirth,-1,5000,Approved
1,19.42,6.5,1,1,7,Black,1.46,0,1,7,0,ByBirth,80,2954,Approved
1,35.17,25.125,1,1,13,Black,1.625,0,1,1,1,ByBirth,-1,500,Approved
1,32.33,7.5,1,1,3,Asian,1.585,0,0,0,1,ByOtherMeans,-1,0,Rejected
1,34.83,4.0,1,1,10,Asian,12.5,0,0,0,1,ByBirth,0,0,Rejected
0,38.58,5.0,1,1,8,White,13.5,0,0,0,1,ByBirth,-1,0,Rejected
1,44.25,0.5,1,1,0,White,10.75,0,0,0,0,ByOtherMeans,-1,0,Rejected
1,44.83,7.0,0,0,4,White,1.625,1,0,0,0,ByBirth,160,2,Rejected
1,20.67,5.29,1,1,9,White,0.375,0,1,1,0,ByBirth,160,0,Rejected
1,34.08,6.5,1,1,2,White,0.125,0,0,0,1,ByBirth,-1,0,Rejected
0,19.17,0.585,0,0,2,White,0.585,0,0,0,1,ByBirth,160,0,Rejected
1,21.67,1.165,0,0,5,White,2.5,0,1,1,0,ByBirth,-1,20,Rejected
1,21.5,9.75,1,1,4,White,0.25,0,0,0,0,ByBirth,-1,0,Rejected
1,49.58,19.0,1,1,6,Latino,0.0,0,1,1,0,ByBirth,-1,0,Rejected
0,27.67,1.5,1,1,0,White,2.0,0,0,0,0,ByOtherMeans,-1,0,Rejected
1,39.83,0.5,1,1,0,White,0.25,0,0,0,0,ByOtherMeans,-1,0,Rejected
0,28.46,3.5,1,1,10,White,3.0,0,0,0,1,ByBirth,-1,0,Rejected
1,27.25,0.625,1,1,2,White,0.455,0,0,0,1,ByBirth,200,0,Rejected
1,37.17,4.0,1,1,4,Asian,5.0,0,0,0,1,ByOtherMeans,-1,0,Rejected
1,28.46,0.375,1,1,10,White,0.875,0,0,0,1,ByOtherMeans,-1,0,Rejected
1,25.67,2.21,0,0,2,White,4.0,0,0,0,0,ByBirth,-1,0,Rejected
1,34.0,4.5,1,1,2,White,1.0,0,0,0,1,ByBirth,-1,0,Rejected
0,49.0,1.5,1,1,11,Other,0.0,0,0,0,1,ByBirth,100,27,Rejected
1,62.5,12.75,0,0,4,Black,5.0,0,0,0,0,ByBirth,-1,0,Rejected
1,31.42,15.5,1,1,4,White,0.5,0,0,0,0,ByBirth,120,0,Rejected
1,28.46,5.0,0,0,2,White,8.5,0,0,0,0,ByBirth,0,0,Rejected
1,52.33,1.375,0,0,4,Black,9.46,0,0,0,1,ByBirth,200,100,Rejected
1,28.75,1.5,0,0,4,White,1.5,0,0,0,1,ByBirth,0,225,Rejected
0,28.58,3.54,1,1,1,Asian,0.5,0,0,0,1,ByBirth,-1,0,Rejected
1,23.0,0.625,0,0,2,White,0.125,0,0,0,0,ByBirth,-1,1,Rejected
1,28.46,0.5,1,1,4,Asian,0.835,0,0,0,1,ByOtherMeans,-1,0,Rejected
0,22.5,11.0,0,0,9,White,3.0,0,0,0,1,ByBirth,-1,0,Rejected
0,28.5,1.0,1,1,9,White,1.0,0,1,2,1,ByBirth,-1,500,Rejected
1,37.5,1.75,0,0,4,Asian,0.25,0,0,0,1,ByBirth,-1,400,Rejected
1,35.25,16.5,0,0,4,White,4.0,0,0,0,0,ByBirth,80,0,Rejected
1,18.67,5.0,1,1,9,White,0.375,0,1,2,0,ByBirth,0,38,Rejected
1,25.0,12.0,1,1,5,White,2.25,0,1,2,1,ByBirth,120,5,Rejected
1,27.83,4.0,0,0,1,Black,5.75,0,1,2,1,ByBirth,-1,0,Rejected
1,54.83,15.5,1,1,3,Other,0.0,0,1,20,0,ByBirth,-1,130,Rejected
1,28.75,1.165,1,1,5,White,0.5,0,0,0,0,ByOtherMeans,-1,0,Rejected
0,25.0,11.0,0,0,2,White,4.5,0,0,0,0,ByBirth,120,0,Rejected
1,40.92,2.25,0,0,13,Black,10.0,0,0,0,1,ByBirth,-1,0,Rejected
0,19.75,0.75,1,1,4,White,0.795,0,1,5,1,ByBirth,-1,5,Rejected
1,29.17,3.5,1,1,7,White,3.5,0,1,3,1,ByBirth,-1,0,Rejected
0,24.5,1.04,0,0,6,Latino,0.5,0,1,3,0,ByBirth,-1,147,Rejected
1,24.58,12.5,1,1,7,White,0.875,0,0,0,1,ByBirth,-1,0,Rejected
0,33.75,0.75,1,1,5,Asian,1.0,0,1,3,1,ByBirth,-1,0,Rejected
1,20.67,1.25,0,0,4,Black,1.375,0,1,3,1,ByBirth,-1,210,Rejected
0,25.42,1.125,1,1,9,White,1.29,0,1,2,0,ByBirth,200,0,Rejected
1,37.75,7.0,1,1,9,Black,11.5,0,1,7,1,ByBirth,-1,5,Rejected
1,52.5,6.5,1,1,5,White,6.29,0,1,15,0,ByBirth,0,5000,Approved
1,57.83,7.04,1,1,0,White,14.0,0,1,6,1,ByBirth,-1,1332,Approved
0,20.75,10.335,1,1,8,Black,0.335,0,1,1,1,ByBirth,80,50,Approved
1,39.92,6.21,1,1,9,White,0.04,0,1,1,0,ByBirth,200,300,Approved
1,25.67,12.5,1,1,8,White,1.21,0,1,67,1,ByBirth,-1,258,Approved
0,24.75,12.5,1,1,2,White,1.5,0,1,12,1,ByBirth,120,567,Approved
0,44.17,6.665,1,1,9,White,7.375,0,1,3,1,ByBirth,0,0,Approved
0,23.5,9.0,1,1,9,White,8.5,0,1,5,1,ByBirth,120,0,Approved
1,34.92,5.0,1,1,13,Black,7.5,0,1,6,1,ByBirth,0,1000,Approved
1,47.67,2.5,1,1,0,Asian,2.5,0,1,12,1,ByBirth,-1,2510,Approved
1,22.75,11.0,1,1,9,White,2.5,0,1,7,1,ByBirth,100,809,Approved
1,34.42,4.25,1,1,1,Asian,3.25,0,1,2,0,ByBirth,-1,610,Approved
0,28.42,3.5,1,1,7,White,0.835,0,0,0,0,ByOtherMeans,-1,0,Approved
1,67.75,5.5,1,1,3,Other,13.0,0,1,1,1,ByBirth,0,0,Approved
1,20.42,1.835,1,1,4,White,2.25,0,1,1,0,ByBirth,100,150,Approved
0,47.42,8.0,1,1,3,Asian,6.5,0,1,6,0,ByBirth,-1,5000,Approved
1,36.25,5.0,1,1,4,Asian,2.5,0,1,6,0,ByBirth,0,367,Approved
1,32.67,5.5,1,1,9,Black,5.5,0,1,12,1,ByBirth,-1,1000,Approved
1,48.58,6.5,1,1,9,Black,6.0,0,0,0,1,ByBirth,-1,0,Approved
1,39.92,0.54,0,0,2,White,0.5,0,1,3,0,ByBirth,200,1000,Approved
1,33.58,2.75,1,1,0,White,4.25,0,1,6,0,ByBirth,-1,0,Approved
0,18.83,9.5,1,1,7,White,1.625,0,1,6,1,ByBirth,-1,600,Approved
0,26.92,13.5,1,1,9,Black,5.0,0,1,2,0,ByBirth,0,5000,Approved
0,31.25,3.75,1,1,8,Black,0.625,0,1,9,1,ByBirth,-1,0,Approved
0,56.5,16.0,1,1,11,Latino,0.0,0,1,15,0,ByBirth,0,247,Approved
1,43.0,0.29,0,0,8,Black,1.75,0,1,8,0,ByBirth,100,375,Approved
1,22.33,11.0,1,1,7,White,2.0,0,1,1,0,ByBirth,80,278,Approved
1,27.25,1.665,1,1,8,Black,5.085,0,1,9,0,ByBirth,-1,827,Approved
1,32.83,2.5,1,1,8,Black,2.75,0,1,6,0,ByBirth,160,2072,Approved
1,23.25,1.5,1,1,9,White,2.375,0,1,3,1,ByBirth,0,582,Approved
0,40.33,7.54,0,0,9,Black,8.0,0,1,14,0,ByBirth,0,2300,Approved
0,30.5,6.5,1,1,4,Asian,4.0,0,1,7,1,ByBirth,0,3065,Approved
0,52.83,15.0,1,1,4,White,5.5,0,1,14,0,ByBirth,0,2200,Approved
0,46.67,0.46,1,1,8,Black,0.415,0,1,11,1,ByBirth,-1,6,Approved
0,58.33,10.0,1,1,9,White,4.0,0,1,14,0,ByBirth,0,1602,Approved
1,37.33,6.5,1,1,0,Black,4.25,0,1,12,1,ByBirth,-1,0,Approved
1,23.08,2.5,1,1,4,White,1.085,0,1,11,1,ByBirth,-1,2184,Approved
1,32.75,1.5,1,1,8,Black,5.5,0,1,3,1,ByBirth,0,0,Approved
0,21.67,11.5,0,0,11,Other,0.0,0,1,11,1,ByBirth,0,0,Approved
0,28.5,3.04,0,0,13,Black,2.54,0,1,1,0,ByBirth,-1,0,Approved
0,68.67,15.0,1,1,3,Other,0.0,0,1,14,0,ByBirth,0,3376,Approved
1,28.0,2.0,1,1,5,Black,4.165,0,1,2,1,ByBirth,-1,0,Approved
1,34.08,0.08,0,0,0,Asian,0.04,0,1,1,1,ByBirth,-1,2000,Approved
1,27.67,2.0,1,1,13,Black,1.0,0,1,4,0,ByBirth,-1,5000,Approved
1,44.0,2.0,1,1,0,White,1.75,0,1,2,1,ByBirth,0,15,Approved
1,25.08,1.71,1,1,13,White,1.665,0,1,1,1,ByBirth,-1,20,Approved
1,32.0,1.75,0,0,3,Black,0.04,0,0,0,1,ByBirth,-1,0,Approved
0,60.58,16.5,1,1,9,White,11.0,0,0,0,1,ByBirth,-1,5000,Approved
0,40.83,10.0,1,1,9,Black,1.75,0,0,0,0,ByBirth,-1,837,Approved
1,19.33,9.5,1,1,9,White,1.0,0,0,0,1,ByBirth,-1,400,Approved
0,32.33,0.54,1,1,8,White,0.04,0,0,0,0,ByBirth,-1,5000,Approved
1,36.67,3.25,1,1,9,Black,9.0,0,0,0,1,ByBirth,-1,639,Approved
1,37.5,1.125,0,0,10,White,1.5,1,0,0,1,ByBirth,-1,0,Approved
0,25.08,2.54,0,0,2,White,0.25,0,0,0,1,ByBirth,-1,0,Approved
1,41.33,0.0,1,1,4,Asian,15.0,0,0,0,0,ByBirth,0,0,Approved
1,56.0,12.5,1,1,5,Black,8.0,0,0,0,1,ByBirth,-1,2028,Approved
0,49.83,13.585,1,1,5,Black,8.5,0,0,0,1,ByBirth,0,0,Approved
1,22.67,10.5,1,1,9,Black,1.335,0,0,0,0,ByBirth,100,0,Approved
1,27.0,1.5,0,0,7,White,0.375,0,0,0,1,ByBirth,-1,1065,Approved
1,25.0,12.5,1,1,2,White,3.0,0,0,0,1,ByOtherMeans,-1,0,Approved
0,26.08,8.665,1,1,2,White,1.415,0,0,0,0,ByBirth,160,150,Approved
0,18.42,9.25,1,1,9,White,1.21,0,1,4,0,ByBirth,-1,540,Approved
1,20.17,8.17,1,1,2,White,1.96,0,1,14,0,ByBirth,-1,158,Approved
1,47.67,0.29,1,1,4,Asian,15.0,0,1,20,0,ByBirth,0,5000,Approved
0,21.25,2.335,1,1,1,Asian,0.5,0,1,4,0,ByOtherMeans,80,0,Approved
0,20.67,3.0,1,1,9,White,0.165,0,1,3,0,ByBirth,100,6,Approved
0,57.08,19.5,1,1,4,White,5.5,0,1,7,0,ByBirth,0,3000,Approved
0,22.42,5.665,1,1,9,White,2.585,0,1,7,0,ByBirth,-1,3257,Approved
1,48.75,8.5,1,1,4,Black,12.5,0,1,9,0,ByBirth,-1,1655,Approved
1,40.0,6.5,1,1,2,Asian,3.5,0,1,1,0,ByBirth,0,500,Approved
1,40.58,5.0,1,1,4,White,5.0,0,1,7,0,ByBirth,0,3065,Approved
0,28.67,1.04,1,1,4,White,2.5,0,1,5,1,ByBirth,-1,1430,Approved
0,33.08,4.625,1,1,9,Black,1.625,0,1,2,0,ByBirth,0,0,Approved
1,21.33,10.5,1,1,4,White,3.0,0,0,0,1,ByBirth,0,0,Approved
1,42.0,0.205,1,1,1,Black,5.125,0,0,0,0,ByBirth,-1,0,Approved
1,41.75,0.96,1,1,13,White,2.5,0,0,0,0,ByBirth,-1,600,Approved
1,22.67,1.585,0,0,7,White,3.085,0,1,6,0,ByBirth,80,0,Approved
1,34.5,4.04,0,0,1,Asian,8.5,0,1,7,1,ByBirth,-1,0,Approved
1,28.25,5.04,0,0,4,Asian,1.5,0,1,8,1,ByBirth,-1,7,Approved
1,33.17,3.165,0,0,13,White,3.165,0,1,3,1,ByBirth,-1,0,Approved
1,48.17,7.625,1,1,7,Black,15.5,0,1,12,0,ByBirth,0,790,Approved
1,27.58,2.04,0,0,2,White,2.0,0,1,3,1,ByBirth,-1,560,Approved
1,22.58,10.04,1,1,13,White,0.04,0,1,9,0,ByBirth,-1,396,Approved
0,24.08,0.5,1,1,9,Black,1.25,0,1,1,0,ByBirth,0,678,Approved
0,41.33,1.0,1,1,1,Asian,2.25,0,0,0,1,ByBirth,0,300,Approved
1,24.83,2.75,1,1,4,White,2.25,0,1,6,0,ByBirth,0,600,Approved
0,20.75,10.25,1,1,9,White,0.71,0,1,2,1,ByBirth,-1,0,Approved
1,36.33,2.125,0,0,7,White,0.085,0,1,1,0,ByBirth,-1,1187,Approved
0,35.42,12.0,1,1,9,Black,14.0,0,1,8,0,ByBirth,0,5000,Approved
0,71.58,0.0,1,1,4,White,0.0,1,0,0,0,Temporary,0,0,Approved
1,28.67,9.335,1,1,9,Black,5.665,0,1,6,0,ByBirth,-1,168,Approved
1,35.17,2.5,1,1,5,White,4.5,0,1,7,0,ByBirth,-1,1270,Approved
1,39.5,4.25,1,1,4,Asian,6.5,0,1,16,0,ByBirth,-1,1210,Approved
1,39.33,5.875,1,1,8,Black,10.0,0,1,14,1,ByBirth,-1,0,Approved
1,24.33,6.625,0,0,10,White,5.5,0,0,0,1,ByOtherMeans,100,0,Approved
1,60.08,14.5,1,1,6,Latino,18.0,0,1,15,1,ByBirth,0,1000,Approved
1,23.08,11.5,1,1,1,White,3.5,0,1,9,0,ByBirth,-1,742,Approved
1,26.67,2.71,0,0,8,White,5.25,0,1,1,0,ByBirth,-1,0,Approved
1,48.17,3.5,1,1,2,White,3.5,0,0,0,0,ByOtherMeans,-1,0,Approved
1,41.17,4.04,1,1,8,Black,7.0,0,1,8,0,ByBirth,-1,0,Approved
1,55.92,11.5,1,1,6,Latino,5.0,0,1,5,0,ByBirth,0,5000,Approved
1,53.92,9.625,1,1,3,White,8.665,0,1,5,0,ByBirth,0,0,Approved
0,18.92,9.25,0,0,4,White,1.0,0,1,4,1,ByBirth,80,500,Approved
0,50.08,12.54,1,1,2,White,2.29,0,1,3,1,ByBirth,-1,0,Approved
1,65.42,11.0,1,1,3,Other,20.0,0,1,7,1,ByBirth,-1,0,Approved
0,17.58,9.0,1,1,2,White,1.375,0,0,0,1,ByBirth,0,0,Approved
0,18.83,9.54,1,1,2,White,0.085,0,0,0,0,ByBirth,100,0,Approved
0,37.75,5.5,1,1,9,White,0.125,0,0,0,1,ByBirth,-1,0,Approved
1,23.25,4.0,1,1,4,Asian,0.25,0,0,0,1,ByBirth,160,0,Approved
1,18.08,5.5,1,1,5,White,0.5,0,0,0,0,ByBirth,80,0,Approved
0,22.5,8.46,0,0,13,White,2.46,1,0,0,0,ByBirth,-1,0,Approved
1,19.67,0.375,1,1,9,White,2.0,0,1,2,1,ByBirth,80,0,Approved
1,22.08,11.0,1,1,8,White,0.665,0,0,0,0,ByBirth,100,0,Approved
1,25.17,3.5,1,1,8,White,0.625,0,1,7,0,ByBirth,0,5000,Approved
0,47.42,3.0,1,1,13,White,13.875,0,1,2,1,ByBirth,-1,1704,Approved
1,33.5,1.75,1,1,13,Black,4.5,0,1,4,1,ByBirth,-1,857,Approved
1,27.67,13.75,1,1,7,White,5.75,0,0,0,1,ByBirth,-1,500,Approved
0,58.42,21.0,1,1,1,Asian,10.0,0,1,13,0,ByBirth,0,5000,Approved
0,20.67,1.835,1,1,9,White,2.085,0,1,5,0,ByBirth,-1,2503,Approved
1,26.17,0.25,1,1,1,Asian,0.0,0,0,0,1,ByBirth,0,0,Approved
1,21.33,7.5,1,1,2,White,1.415,0,1,1,0,ByBirth,80,5000,Approved
1,42.83,4.625,1,1,9,White,4.58,0,0,0,0,ByOtherMeans,0,0,Approved
1,38.17,10.125,1,1,13,White,2.5,0,1,6,0,ByBirth,-1,196,Approved
1,20.5,10.0,0,0,4,White,2.5,0,0,0,0,ByOtherMeans,-1,0,Approved
1,48.25,25.085,1,1,7,White,1.75,0,1,3,0,ByBirth,120,14,Approved
1,28.33,5.0,1,1,7,White,11.0,0,0,0,1,ByBirth,-1,0,Approved
0,18.75,7.5,1,1,9,White,2.71,0,1,5,0,ByBirth,0,5000,Approved
1,18.5,2.0,1,1,1,White,1.5,0,1,2,0,ByBirth,120,300,Approved
1,33.17,3.04,0,0,4,Black,2.04,0,1,1,1,ByBirth,-1,5000,Approved
1,45.0,8.5,1,1,8,Black,14.0,0,1,1,1,ByBirth,-1,2000,Approved
0,19.67,0.21,1,1,9,Black,0.29,0,1,11,0,ByBirth,80,99,Approved
1,24.5,12.75,1,1,4,Asian,4.75,0,1,2,0,ByBirth,-1,444,Approved
1,21.83,11.0,1,1,13,White,0.29,0,1,6,0,ByBirth,-1,0,Approved
1,40.25,21.5,1,1,3,Other,20.0,0,1,11,0,ByBirth,0,1200,Approved
1,41.42,5.0,1,1,9,Black,5.0,0,1,6,1,ByBirth,-1,0,Approved
0,17.83,11.0,1,1,13,Black,1.0,0,1,11,0,ByBirth,0,3000,Approved
1,23.17,11.125,1,1,13,Black,0.46,0,1,1,0,ByBirth,100,0,Approved
1,28.46,0.625,1,1,5,White,0.25,1,0,0,0,ByBirth,-1,2010,Rejected
1,18.17,10.25,1,1,4,Black,1.085,1,0,0,0,ByBirth,-1,13,Rejected
1,20.0,11.045,1,1,4,White,2.0,1,0,0,1,ByBirth,-1,0,Rejected
1,20.0,0.0,1,1,10,White,0.5,1,0,0,0,ByBirth,-1,0,Rejected
0,20.75,9.54,1,1,1,White,0.04,1,0,0,0,ByBirth,200,1000,Rejected
0,24.5,1.75,0,0,4,White,0.165,1,0,0,0,ByBirth,-1,0,Rejected
1,32.75,2.335,1,1,10,Black,5.75,1,0,0,1,ByBirth,-1,0,Rejected
0,52.17,0.0,0,0,6,Latino,0.0,1,0,0,0,ByBirth,0,0,Rejected
0,48.17,1.335,1,1,1,Other,0.335,1,0,0,0,ByBirth,0,120,Rejected
0,20.42,10.5,0,0,13,Black,0.0,1,0,0,1,ByBirth,-1,32,Rejected
1,50.75,0.585,1,1,6,Latino,0.0,1,0,0,0,ByBirth,-1,0,Rejected
1,17.08,0.085,0,0,4,White,0.04,1,0,0,0,ByBirth,-1,722,Rejected
1,18.33,1.21,0,0,3,Other,0.0,1,0,0,0,ByBirth,100,0,Rejected
0,32.0,6.0,1,1,10,White,1.25,1,0,0,0,ByBirth,-1,0,Rejected
1,59.67,1.54,1,1,9,White,0.125,0,0,0,1,ByBirth,-1,0,Approved
1,18.0,0.165,1,1,9,Other,0.21,1,0,0,0,ByBirth,200,40,Approved
1,37.58,0.0,1,1,4,White,0.0,1,0,0,0,Temporary,0,0,Approved
1,32.33,2.5,1,1,4,White,1.25,1,0,0,1,ByBirth,-1,0,Rejected
1,18.08,6.75,0,0,0,White,0.04,1,0,0,0,ByBirth,-1,0,Rejected
1,38.25,10.125,0,0,5,White,0.125,1,0,0,0,ByBirth,160,0,Rejected
1,30.67,2.5,1,1,8,Black,2.25,1,0,0,1,ByOtherMeans,-1,0,Rejected
1,18.58,5.71,1,1,10,White,0.54,1,0,0,0,ByBirth,120,0,Rejected
0,19.17,5.415,1,1,1,Black,0.29,1,0,0,0,ByBirth,80,484,Rejected
0,18.17,10.0,0,0,9,Black,0.165,1,0,0,0,ByBirth,-1,0,Rejected
1,24.58,13.5,0,0,6,Latino,0.0,1,0,0,0,ByBirth,0,0,Rejected
1,16.25,0.835,1,1,0,White,0.085,0,0,0,0,ByOtherMeans,200,0,Rejected
1,21.17,0.875,0,0,4,Black,0.25,1,0,0,0,ByBirth,-1,204,Rejected
1,23.92,0.585,0,0,8,Black,0.125,1,0,0,0,ByBirth,-1,1,Rejected
1,17.67,4.46,1,1,4,White,0.25,1,0,0,0,ByOtherMeans,80,0,Rejected
0,16.5,1.25,1,1,9,White,0.25,1,1,1,0,ByBirth,-1,98,Rejected
1,23.25,12.625,1,1,4,White,1.125,1,1,2,0,ByBirth,0,5000,Approved
1,17.58,10.0,1,1,7,Black,0.165,1,1,1,0,ByBirth,120,1,Rejected
0,28.46,1.5,1,1,6,Latino,0.0,1,1,2,1,ByBirth,200,105,Rejected
1,29.5,0.58,1,1,7,White,0.29,1,1,1,0,ByBirth,-1,2803,Rejected
1,18.83,0.415,0,0,4,White,0.165,1,1,1,0,ByBirth,200,1,Rejected
0,21.75,1.75,0,0,11,Other,0.0,1,0,0,0,ByBirth,160,0,Rejected
1,23.0,0.75,1,1,0,White,0.5,1,0,0,1,ByOtherMeans,-1,0,Rejected
0,18.25,10.0,1,1,7,White,1.0,1,1,1,0,ByBirth,120,1,Rejected
1,25.42,0.54,1,1,7,White,0.165,1,1,1,0,ByBirth,-1,444,Rejected
1,35.75,2.415,1,1,7,White,0.125,1,1,2,0,ByBirth,-1,1,Rejected
0,16.08,0.335,1,1,6,Latino,0.0,1,1,1,0,ByBirth,160,126,Rejected
0,31.92,3.125,1,1,6,Latino,3.04,1,1,2,1,ByBirth,200,4,Rejected
1,69.17,9.0,1,1,6,Latino,4.0,1,1,1,0,ByBirth,-1,6,Rejected
1,32.92,2.5,1,1,2,White,1.75,1,1,2,1,ByBirth,-1,0,Rejected
1,16.33,2.75,1,1,2,White,0.665,1,1,1,0,ByBirth,80,21,Rejected
1,22.17,12.125,1,1,4,White,3.335,1,1,2,1,ByBirth,-1,173,Rejected
0,57.58,2.0,1,1,6,Latino,6.5,1,1,1,0,ByBirth,0,10,Rejected
